$GPRMC,111649.00,A,2234.0730,N,11403.6710,E,28.73,241.77,170604,-1.6,E,A*2C
$GPRMC,111650.00,A,2234.0674,N,11403.6655,E,28.42,240.10,170604,-1.6,E,A*27
$GPRMC,111651.00,A,2234.0627,N,11403.6589,E,28.00,240.60,170604,-1.6,E,A*23
$GPRMC,111652.00,A,2234.0644,N,11403.6470,E,27.36,241.77,170604,-1.6,E,A*2F
$GPRMC,111653.00,A,2234.0599,N,11403.6399,E,26.73,241.32,170604,-1.6,E,A*2C
$GPRMC,111654.00,A,2234.0557,N,11403.6331,E,26.41,241.36,170604,-1.6,E,A*2E
$GPRMC,111655.00,A,2234.0520,N,11403.6259,E,26.64,242.01,170604,-1.6,E,A*20
$GPRMC,111656.00,A,2234.0507,N,11403.6198,E,26.51,241.54,170604,-1.6,E,A*2D
$GPRMC,111657.00,A,2234.0454,N,11403.6128,E,26.53,241.29,170604,-1.6,E,A*28
$GPRMC,111658.00,A,2234.0420,N,11403.6054,E,26.18,241.59,170604,-1.6,E,A*26
$GPRMC,111659.00,A,2234.0390,N,11403.5980,E,25.87,241.39,170604,-1.6,E,A*2B
$GPRMC,111700.00,A,2234.0351,N,11403.5908,E,25.66,242.23,170604,-1.6,E,A*2C
$GPRMC,111701.00,A,2234.0332,N,11403.5841,E,25.50,244.66,170604,-1.6,E,A*26
$GPRMC,111702.00,A,2234.0282,N,11403.5769,E,25.70,242.30,170604,-1.6,E,A*2D
$GPRMC,111703.00,A,2234.0245,N,11403.5699,E,25.86,241.49,170604,-1.6,E,A*2D
$GPRMC,111704.00,A,2234.0186,N,11403.5657,E,24.49,232.80,170604,-1.6,E,A*27
$GPRMC,111705.00,A,2234.0159,N,11403.5606,E,23.87,233.30,170604,-1.6,E,A*2F
$GPRMC,111706.00,A,2234.0106,N,11403.5529,E,26.01,239.39,170604,-1.6,E,A*20
$GPRMC,111707.00,A,2234.0095,N,11403.5457,E,26.14,241.09,170604,-1.6,E,A*2A
$GPRMC,111708.00,A,2234.0070,N,11403.5382,E,26.49,240.70,170604,-1.6,E,A*26
$GPRMC,111709.00,A,2234.0038,N,11403.5304,E,26.86,241.40,170604,-1.6,E,A*24
$GPRMC,111710.00,A,2234.0001,N,11403.5229,E,26.90,241.08,170604,-1.6,E,A*23
$GPRMC,111711.00,A,2233.9965,N,11403.5150,E,27.18,241.31,170604,-1.6,E,A*21
$GPRMC,111712.00,A,2233.9930,N,11403.5075,E,27.27,241.44,170604,-1.6,E,A*2A
$GPRMC,111713.00,A,2233.9897,N,11403.4995,E,27.79,242.16,170604,-1.6,E,A*2E
$GPRMC,111714.00,A,2233.9861,N,11403.4901,E,27.96,242.43,170604,-1.6,E,A*2C
